song_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15
1441,0.06944368,0.048494723,0.1608474,0.19363125,-0.33582854,0.1422952,0.23018983,-0.048363186,-0.24184443,-0.38034207,0.18768947,-0.13906883,-0.014274514,-0.0970468,0.022266634,0.09316375
658,0.51064485,-0.12943858,0.45814654,-0.12409576,0.0005841415,-0.036103144,-0.019091016,-0.27803457,-0.70399714,-0.44197458,-0.30925775,0.01520118,0.13087754,-0.5431608,-0.34317994,0.16104177
880,0.5708564,0.36157867,-0.24244693,0.23194042,0.084393345,-0.30263945,-0.41549864,-0.5545934,0.15970784,-0.020143578,0.18405971,0.2716551,0.52556044,-0.09633336,0.1965171,0.095580876
102,0.11557453,0.39485934,-0.27133116,0.45727256,-0.037638195,0.13486822,-0.2622623,-0.22562042,0.24557197,-0.57117903,-0.49753246,0.3257299,-0.20731407,0.5592038,-0.18524663,0.5213818
1496,-0.09748931,0.027245287,0.14042833,-0.039734427,0.23728967,-0.16223401,0.20487289,-0.10270175,-0.3192405,-0.15284191,-0.1387491,-0.28636584,-0.031360913,0.01753788,-0.1263845,0.010231718
664,-0.04793827,0.17767088,-0.063538074,0.1059579,0.39042163,-0.47118053,-0.34480044,-0.1480799,0.108220086,0.304163,-0.032158896,0.29538867,0.08047143,0.057366267,0.19814456,0.002574117
1482,-0.34878772,-0.11378728,-0.20841815,0.20076059,-0.34607077,-0.20625982,0.13264887,-0.11836503,-0.156472,-0.12596543,-0.4274754,-0.12162627,0.05389987,-0.15001933,-0.08417836,0.07677603
116,0.46826065,-0.20814264,-0.26036263,0.39913383,0.07885773,-0.5383177,-0.307694,-0.77420986,0.2382783,0.5897498,-0.31587335,0.40299007,0.597633,-0.19138296,0.400108,-0.39412317
2014,0.19148706,0.21631435,-0.67854506,0.26565772,-0.09166359,0.055888247,-0.30967718,0.11430953,-0.52243894,0.04453202,-0.09653506,0.24386111,0.06258183,0.39279345,-0.12797621,0.23497598
1509,-0.034094922,0.15070894,-0.025139742,-0.40522015,-0.21251605,-0.00011948496,0.06338787,-0.075611845,-0.4387541,0.13958688,-0.03530374,-0.32847378,-0.27384266,-0.2624451,-0.036302693,0.2240114
2000,-0.05817944,0.41544625,0.3926924,0.17754155,0.106510475,-0.21244627,-0.001401619,-0.23232664,-0.37412617,-0.27203563,0.090475716,-0.3208058,-0.117814094,-0.06688007,-0.41973585,0.14567977
1521,-0.12353697,-0.59576946,0.39419907,0.067376144,-0.058834795,0.09826033,-0.25932592,-0.6286682,-0.44690886,-0.02122912,-0.5534182,-0.4886606,0.10599194,-0.5944808,-0.33488482,-0.3434821
2028,0.08905164,0.32500744,-0.11494897,0.49502715,-0.26634744,-0.19863755,0.17565969,-0.012206768,-0.037844464,-0.10310805,-0.022578545,0.28202558,0.22426198,0.38432363,-0.18713725,0.22946364
1247,0.19247101,0.33943406,0.18047859,-0.41035897,-0.007088158,0.10132915,0.5674314,-0.17656796,-0.19897154,-0.35783038,-0.2574864,-0.51137185,-0.22772543,0.020769231,0.20401987,0.07427415
1253,-0.02077108,0.062963925,-0.104817435,0.43042177,-0.45319855,0.3658409,0.42920586,-0.13833222,0.21057485,-0.17216876,-0.0069915107,-0.3471339,-0.06590497,-0.43307996,0.032406043,0.18005672
1535,0.033922695,-0.26755038,0.4778368,-0.37531605,-0.19279481,0.4256667,-0.0072044395,-0.57732546,-0.2564183,-0.4192855,-0.41138914,-0.3922663,0.003430718,-0.23827055,-0.447772,-0.13714208
738,0.03846642,-0.03564504,-0.073090054,0.0031612187,0.21677876,0.05789669,-0.34111243,-0.12115495,-0.14092706,-0.040119253,0.022258524,0.37122068,-0.12901185,0.3715028,0.3200755,-0.09770442
710,-0.05329459,-0.10122402,-0.36107695,0.080357544,-0.060988754,-0.61121553,-0.106097326,0.13470541,-0.044414807,-0.22180021,-0.031911515,0.43428698,0.24704854,0.5907437,0.24790068,-0.11150147
1284,0.3766666,0.28920865,0.011063266,-0.03154925,0.2100926,0.084400475,0.09401431,-0.21549833,-0.38589075,-0.33972263,-0.1425096,-0.16540305,0.3865252,-0.21802182,-0.11106132,0.059746917
1290,-0.22667806,0.38673258,-0.09607977,-0.41826218,0.27196357,-0.12640773,0.3415964,-0.4396128,-0.48587307,-0.57562864,-0.12527184,-0.47364298,-0.38547426,0.46297845,0.44941622,0.1332617
704,0.00645592,-0.1519588,-0.27385706,0.22681102,-0.06348027,0.022721238,0.0503564,-0.2925022,0.20263031,0.04787263,0.04398656,0.47070885,0.012994139,-0.005740386,0.08079307,-0.15213904
1079,-0.17009021,0.022654513,0.23157214,-0.299411,-0.006265445,-0.030780744,0.18805473,-0.43069997,-0.14194065,-0.49339515,-0.26080716,-0.22323753,-0.31690937,0.12001887,0.065698065,-0.2146417
1045,-0.18958336,-0.18213943,0.038603105,-0.22311579,-0.07597251,0.04571929,0.10603328,-0.06524649,-0.3217673,-0.19799848,-0.24264523,-0.040475097,-0.22699831,0.014816809,0.038783487,0.46803898
1723,-0.26804054,0.026081178,-0.018930364,0.14412096,-0.18912296,-0.23441681,-0.05328979,0.1809495,-0.37003624,-0.021284763,-0.12684369,0.27085865,0.08587618,-0.0042905393,-0.07851423,0.41596442
1737,-0.41211167,0.06548497,-0.24978592,0.08620429,-0.33226484,-0.024259157,0.16306135,-0.35870296,-0.13870315,-0.48150194,0.17065784,-0.011967123,-0.026950054,0.07604234,0.17181729,0.4892496
1051,0.26598847,0.019682733,0.3072432,-0.08627288,-0.28066102,0.025430053,0.088137954,-0.058617573,-0.41435155,-0.24759896,-0.0002855584,0.032727636,0.09152998,-0.42297864,-0.22522785,0.26976687
1904,0.4959271,0.22950874,0.09482005,0.0386448,-0.5299826,-0.01933187,0.21051225,-0.05113384,-0.37509012,-0.33990985,-0.221399,0.0016408913,-0.34166878,-0.20121852,-0.4144378,0.226331
248,-0.3707278,0.22576012,0.13922864,0.5888872,-0.24468386,0.07786173,-0.15939932,-0.00013951957,0.32453793,-0.14185217,0.12823972,0.35358036,0.19945203,-0.22186378,0.05005526,0.56239945
1910,0.28088936,0.22551721,0.041177284,0.0052387607,-0.27978957,0.32190672,0.20668335,0.007365727,-0.34931174,-0.28671992,-0.26359138,-0.12905039,-0.032330588,-0.29720688,0.10127621,0.55844986
1086,-0.132682,-0.004361319,0.22128075,-0.037940416,-0.32750136,0.10255291,0.04392486,-0.0064446703,-0.102426276,0.05502395,-0.19651325,0.19380614,-0.07833082,-0.2545162,-0.10403712,-0.006904754
512,-0.4673255,0.018637005,-0.07641882,0.18419874,0.1398151,0.3720653,0.097441174,-0.26073858,-0.1268873,-0.0626213,-0.025422012,0.31906715,-0.093510404,0.30410665,0.23361826,0.123492055
1938,0.6519233,0.52297664,0.17349716,-0.25432235,0.12765384,-0.21254641,0.36631638,-0.5219756,-0.5906503,-0.18966776,-0.010883461,-0.4443555,-0.08593698,-0.30403003,0.20669998,0.24942388
274,-0.22449107,0.5252229,0.13338588,-0.35152,0.43824396,0.014893577,-0.0933861,-0.29088297,0.20843233,-0.40104547,-0.48396948,0.579905,-0.050493393,0.23011559,0.2661013,-0.43776518
260,-0.012802786,0.040801167,-0.32413208,0.15673876,-0.07505776,-0.05969155,0.09855549,0.07520301,-0.019210903,-0.43646505,0.06895433,0.2990904,0.14174375,0.3672267,0.25743437,0.2075956
506,0.002499523,-0.025864206,0.060049392,0.42951423,0.09509545,-0.15644503,-0.29888058,0.004713873,0.3419183,0.65166324,0.41205987,0.33628178,-0.11504057,0.05350109,0.2141631,0.5650946
1092,-0.18932836,0.077351294,0.21410707,-0.082825474,0.056423172,-0.30494702,-0.10037441,-0.08695875,-0.41733643,-0.20426868,-0.27265057,0.018277153,-0.23976667,0.19638947,0.19059725,-0.5100208
276,-0.13124846,0.32680795,-0.15979421,-0.14070518,0.18350424,0.027523225,0.02391716,-0.44260213,-0.26972172,-0.014176486,-0.11048682,0.25040704,0.1588406,0.37703854,-0.08051064,-0.08751142
1084,0.22318484,0.11611861,0.65055805,0.34473833,-0.27872044,-0.020171015,0.2644929,-0.18808359,-0.37578744,-0.046131596,-0.25995013,-0.16498972,-0.32100916,0.18543579,-0.44375238,0.25623843
1090,-0.40742528,-0.12523471,-0.23731172,0.0044686943,0.1948018,-0.12549728,-0.17755471,0.06533747,0.09210315,-0.43850672,0.17259133,0.2338434,-0.09122287,0.038329516,-0.58716834,-0.3390521
504,0.042601414,0.09540186,-0.57531714,-0.29900393,-0.21704794,0.003247041,-0.11662117,0.023750503,-0.25917837,-0.46120736,-0.13229501,-0.08043746,0.0063170027,0.29475752,0.4313457,0.39586136
262,-0.25584143,0.093328714,-0.052305218,0.37048402,-0.406123,-0.26249948,-0.1855269,-0.19705503,-0.12943983,-0.30755797,-0.17298186,0.33697098,0.1595423,0.4357554,0.6870351,-0.0009890954
1906,-0.2793013,0.19161195,0.052426126,-0.05606773,-0.0033503266,-0.30062377,0.20328456,-0.22327787,-0.26822907,-0.4183529,0.053089324,-0.14088164,-0.0655659,0.23651418,-0.002480986,0.15564609
1912,0.04684293,0.08838577,-0.1816324,-0.16926803,0.03980051,-0.19460008,0.26712367,-0.14740032,-0.34074464,-0.33998132,-0.24269186,-0.124688245,0.08888592,0.161052,-0.11516296,0.3698541
1721,-0.17605546,-0.2946537,-0.030149246,0.45126384,-0.3307069,-0.23434189,0.33328897,0.19597901,0.02382294,-0.40717435,0.31917176,0.087182835,0.020365186,0.1778583,-0.14631222,0.6136642
1047,-0.24969354,0.032142602,0.11558823,-0.32860804,-0.13118799,0.18442096,0.1571391,-0.31959954,-0.017421696,0.10405362,0.06358381,-0.11251273,-0.30466977,-0.13718875,0.15145919,0.22782724
1053,0.48646334,0.3902864,0.28245157,0.073528,-0.1408287,-0.40674335,0.19443615,-0.39871588,-0.58648604,-0.22597486,-0.3789048,-0.23987684,-0.047171257,-0.3317307,-0.48509547,0.090616964
1735,-0.1614403,0.34903988,0.009348568,-0.091568865,-0.025578503,0.49576953,-0.2679598,0.29959738,-0.47157004,-0.31837678,-0.3379739,0.21745428,-0.3545537,-0.31110492,-0.20034297,0.2938756
289,-0.2018419,-0.5948392,-0.4185618,0.4634479,0.24310544,0.41073272,0.011152809,-0.482161,0.052477818,0.47842482,-0.20290586,-0.024107262,0.64744395,-0.09242392,0.50232416,0.30680054
1709,-0.6053435,0.7820478,-0.15274762,-0.3456013,-0.39552608,-0.2363675,0.20318773,-0.6581985,-0.28603306,0.117967054,0.80680287,-0.6778532,-0.22318716,0.2880104,-0.031428613,0.14735752
1286,-0.14355719,-0.36729205,-0.1515019,-0.03935451,-0.72794324,0.31564802,0.58022517,-0.15927832,0.7252323,-0.60092413,-0.079684585,-0.6498529,-0.09508833,-0.46169803,0.17668848,0.64807904
712,-0.00049994694,-0.3784915,-0.46031085,0.5235066,0.170202,0.07877848,-0.13106737,0.029378943,-0.32684302,-0.05259298,0.16300952,0.23635767,0.37078905,-0.24509688,0.3779585,-0.16497397
706,0.06966599,-0.23498495,-0.21602894,0.038596965,-0.10734248,0.0031579032,-0.12650113,-0.06456112,-0.0956669,-0.22381257,-0.23702325,0.27480015,-0.0183388,0.06991091,0.104525305,0.06032704
1292,0.13531066,-0.06760127,0.28292304,-0.022123437,-0.03599488,0.058494013,0.29695404,-0.26430443,-0.2277917,-0.15331584,-0.3229222,-0.45887148,-0.22140932,-0.2189722,-0.09038521,0.20588614
909,0.19415405,0.16179325,-0.08651274,-0.082196526,-0.18147622,-0.061463498,-0.3024817,-0.07260977,0.3355122,-0.14348459,0.060575187,0.207191,0.31871358,0.20038001,-0.19364624,-0.04871132
1245,0.05258666,-0.08900448,0.3276052,-0.1986376,0.2055413,0.008161751,0.21679091,-0.14599662,-0.2816897,-0.10931447,-0.30856007,-0.41988206,-0.28542337,-0.21965475,0.013841997,0.013648576
1523,-0.33524486,0.3889913,0.61670125,-0.40777266,0.51748616,0.413531,-0.12946104,0.10081701,-0.16997212,-0.5806373,-0.3827157,0.08308595,0.21566665,-0.49078965,-0.6545168,-0.23926319
1537,-0.37056297,-0.23556365,0.011687477,-0.04770987,-0.21428625,-0.25429046,-0.48784575,-0.41212708,-0.5399051,0.41310555,-0.49640968,0.2511604,0.2126832,-0.39305252,-0.43265447,-0.04118652
1251,0.22535463,0.09528849,0.022539716,-0.25020444,0.043049727,0.024399875,0.18305299,0.005529459,-0.11868243,-0.0675509,-0.2559491,-0.24163066,0.034610968,-0.20762148,-0.3914511,0.08038825
1279,0.036693677,-0.15536983,0.47621155,0.01133663,0.015948752,-0.15184508,-0.13430935,-0.23498774,-0.36585626,-0.020731444,-0.21351938,-0.26093552,-0.2529251,-0.18257901,0.0102867875,-0.10533179
2016,-0.25761557,0.13273692,0.02295426,0.36489075,0.14310275,0.3847974,0.19326782,-0.012451244,0.49761316,0.17462443,-0.34381306,-0.26073483,0.58517617,0.05810962,0.19060493,0.5536178
2002,0.13189386,-0.060208637,-0.6186557,0.41906425,0.5314148,0.10988627,0.17851882,-0.5662914,0.17712933,0.27187142,-0.13929439,0.2376938,0.63257664,-0.49076265,0.49710158,0.21399626
921,0.10364418,0.13551526,-0.16106865,0.21865566,0.42808878,0.32428232,-0.1487256,-0.1476655,-0.10667056,0.29534948,-0.019315917,0.057201102,0.5214752,0.48303404,-0.1219157,0.12798743
666,0.024303116,-0.08251103,-0.32675338,0.407893,0.099339835,-0.35775158,-0.15225533,-0.15468997,-0.54718184,-0.00055085256,-0.26023063,0.38744977,0.07241993,0.5618301,0.30648836,-0.27608848
1494,-0.2651792,-0.05440235,0.46555275,-0.33913013,-0.1625519,0.45224273,0.16253218,-0.4256703,0.1396384,-0.5819123,-0.27795547,0.24610262,0.0515546,-0.28650612,0.38123482,0.3673407
114,-0.12979478,-0.2511422,-0.37096474,0.06545211,0.17262316,-0.046242457,-0.14699902,-0.28044215,-0.07796798,-0.108777605,-0.09112012,0.28236187,0.065558165,0.04455746,0.1828187,0.070016995
1480,0.48929945,0.10521643,0.19337758,-0.2031922,-0.055433363,-0.18600675,0.5644567,-0.28043085,-0.3068288,-0.3433241,-0.26534465,-0.0743106,-0.08148779,-0.2947293,-0.17977461,0.48697922
672,0.11483041,-0.05291099,0.07896586,0.3148778,-0.53061694,0.48725468,-0.19639328,-0.14648913,-0.67409384,0.16310827,0.14515652,0.37231156,-0.09064106,-0.6410002,0.32077742,-0.017492732
882,0.24908689,-0.07189296,-0.7102139,0.14844424,0.17011684,-0.60133255,-0.11875302,-0.5097241,-0.16296493,0.084988624,-0.19930427,0.16054149,0.33625755,0.58714366,0.28507555,0.3978296
128,-0.033465106,-0.30443838,0.22279975,0.46056843,-0.15949567,0.27184093,0.26291376,0.3216604,0.07625106,-0.09719257,0.27705777,0.38253945,0.036041625,0.22933155,0.34818327,0.28627872
1331,-0.5661541,0.9270574,-0.86896706,-0.9103356,0.85739654,0.41656113,0.8556964,-0.86267513,0.8476581,0.7760856,0.9189617,0.29080927,0.80256355,-0.8596224,-0.35489306,-0.75347847
1457,0.17879748,-0.017048711,0.18927328,-0.10687826,-0.07288175,-0.046485193,0.11396243,-0.43491027,-0.44626352,-0.45330426,-0.15431446,-0.4155154,-0.0017036928,-0.2085054,-0.108702034,0.32515332
1443,-0.38960126,-0.35441726,0.328195,-0.26673996,0.1860254,0.37562272,0.64974576,-0.016785974,-0.018855512,-0.623275,-0.52830654,0.29525152,-0.08954431,0.017178165,0.20326571,0.75181764
1325,-0.2526929,0.18835028,0.07158811,-0.2427166,0.09628058,-0.10951473,0.2852988,-0.23341021,-0.20769757,0.07739293,-0.15295522,0.20333748,-0.23771417,0.13673027,0.067146614,-0.35523316
869,-0.45425254,-0.07993898,-0.22642754,0.6815943,0.18241332,-0.20378107,0.2457107,-0.2895259,-0.20725413,0.36566758,-0.10441615,0.42464793,0.49607363,-0.19144498,0.14373448,-0.20529583
699,0.17038055,-0.22496632,-0.221646,0.37947235,-0.45748016,-0.17859297,-0.42927372,0.0074141305,-0.2226121,0.4411479,-0.005773912,0.4276282,0.10274242,0.6576752,-0.010592329,0.08427965
841,0.00940601,-0.2182766,-0.13442796,0.15422668,-0.080170885,0.2508116,0.081661426,-0.4007903,-0.03293031,0.11002643,-0.04693172,0.35054773,0.3058282,0.0056117927,-0.002122153,0.22561716
1319,-0.5175502,0.2655481,0.2019944,-0.5238668,0.66217744,0.34959987,-0.22231925,-0.4797821,-0.2653091,-0.017298147,-0.2797085,-0.5093193,0.14846428,-0.3713905,-0.41505966,-0.57712406
855,0.26686093,-0.7665002,-0.642688,0.64183694,-0.8089694,0.02905238,-0.7772719,-0.55028796,0.58794206,0.53284204,-0.4849084,-0.28211033,-0.7958255,0.37142164,-0.7571818,-0.094179615
302,0.18597046,0.03324644,-0.1338056,-0.008368937,0.04243064,-0.102278106,-0.20111215,0.028002756,-0.00015130639,-0.32904956,-0.16015877,0.17680882,0.20250413,0.33262202,-0.01245629,0.1613819
1696,-0.1791371,-0.13622081,0.034486085,0.1392758,-0.1994822,-0.01491112,0.36224458,-0.30272624,-0.14305362,0.089476235,0.11260018,-0.018017432,-0.089552425,-0.28652763,0.13124721,0.068346664
464,-0.32159972,0.1362655,-0.19758978,0.4353578,0.3401845,-0.26064745,-0.31866962,-0.4692929,-0.037256364,0.5349956,0.23799181,0.44127205,0.66836786,-0.42316142,0.04229514,-0.3318512
1682,-0.32407415,0.3214404,-0.16512181,-0.44303805,0.42124695,0.102741405,0.32278514,-0.42591614,-0.421502,-0.51318485,-0.09757123,-0.6169531,-0.43140396,0.30588853,0.45167214,-0.050270982
316,0.09671705,-0.1738822,-0.29432422,0.28478435,-0.19041967,-0.3586264,-0.35918856,-0.2357232,-0.07245163,0.17322229,-0.24377637,0.21939595,0.2101006,0.17679517,0.17149402,0.012071163
1872,0.0038559693,0.008879227,0.11782833,0.009798891,0.0023362574,-0.05701913,0.3303887,0.0063671353,-0.17715365,-0.08146351,0.12516978,-0.07134534,-0.1821383,-0.086697176,-0.02980932,0.46081185
458,-0.23918793,-0.20000637,-0.20898719,-0.12691687,0.1432355,-0.044960156,-0.27565193,-0.04457096,-0.038935788,0.15806754,-0.24531057,0.4469322,0.12036189,0.037975345,-0.6792926,-0.19308878
1866,0.372844,-0.3889819,-0.3242397,-0.022028584,-0.2291999,0.17236115,0.38254288,-0.12177334,0.4619885,-0.62604076,-0.030823618,-0.67452896,-0.21004649,-0.51986015,0.29053715,0.64991575
1655,0.26132974,0.42994758,0.09039834,0.08278474,-0.0016352726,0.11170713,0.023155134,-0.017426798,-0.4599952,-0.30355313,0.18756337,-0.6392088,0.06944177,-0.2843499,-0.059108194,0.21966258
1133,0.09636655,-0.5266983,0.6817823,0.14651738,-0.3938503,0.20055504,0.4036926,-0.15177321,-0.20925145,-0.23986588,0.14054166,-0.07179587,0.30650723,0.04349983,0.05715468,0.28657886
1127,0.061785657,-0.08365796,-0.18220307,0.09156151,-0.13380906,0.17785235,0.19294438,-0.123169124,-0.20154206,-0.21888845,0.20215707,0.13036813,-0.11676066,0.031883806,0.24357647,0.61501974
1641,0.6059734,0.35868028,0.18175133,-0.26281565,0.37379003,-0.10975334,0.3901859,-0.21726167,-0.45803413,-0.3552928,-0.12235615,-0.12021239,0.11981239,-0.29240027,0.069433406,0.3899844
1899,0.07048177,-0.5837817,0.40633008,0.09536932,-0.16360778,0.2610008,0.5760964,-0.16430064,0.32841146,-0.49510396,-0.10766844,-0.25192016,0.08219579,-0.28568456,0.13894717,0.60327095
1669,0.20325398,-0.12643473,0.30499876,0.17276615,-0.052499585,-0.15578026,0.15924183,-0.28798229,0.10468215,-0.28835723,0.02018527,0.21036123,-0.3369532,-0.08043835,-0.30174306,-0.08873532
1668,-0.058974396,0.0023267078,0.4116417,-0.011038101,0.22593848,0.75400347,0.17019981,-0.30752105,-0.06830186,-0.4798604,0.2122755,-0.38971782,-0.06347458,-0.106073156,-0.67830855,-0.4465468
1126,-0.26043373,-0.27018067,0.20053414,0.3517111,-0.0527603,0.45946,0.42267558,0.02067768,-0.1979064,-0.4003966,0.032511216,0.1670334,-0.3941649,-0.28927788,0.3446017,0.4983567
1898,-0.037171032,0.35685682,-0.0894105,0.008879934,-0.39591733,0.008677667,0.2366138,-0.36011958,-0.05773964,-0.28011608,-0.33152077,0.043507267,0.20733364,-0.15550287,-0.3591092,0.2698028
1640,0.51581705,0.34517595,-0.05733513,-0.33397517,-0.013538974,0.15285684,0.21140622,-0.33634487,-0.64010143,-0.20462938,0.04861632,-0.10952657,0.07876695,-0.4448931,0.06354954,0.06687727
1654,-0.13943878,-0.12510936,-0.4214553,-0.14740299,-0.15269008,-0.57644814,-0.1868727,-0.31413743,-0.4547499,0.010335784,0.25497353,-0.08703307,-0.2240228,-0.03835278,-0.13580438,0.5146574
1132,0.33946478,-0.4430316,-0.4107215,-0.28174156,-0.47094923,-0.32256216,0.18493067,-0.19556081,0.23420785,-0.17859976,0.34758428,0.096126124,-0.16817114,-0.22450884,0.00079324824,0.64106566
1867,0.25863838,-0.5531645,-0.20479238,-0.15728857,-0.3461002,0.26795498,0.56336206,-0.1327775,0.44712606,-0.6133914,-0.31280667,-0.6085495,-0.0657671,-0.38462728,0.27845058,0.75254536
1873,0.0062046596,-0.1322105,0.21256424,0.31556243,-0.33094624,0.22207473,0.27039537,-0.17143172,-0.20736195,-0.077013925,-0.22317885,-0.27561012,-0.069730416,0.18178822,-0.54816264,0.32547563
459,0.1703208,0.50760746,0.11882104,0.2511209,-0.028076282,0.036667246,-0.059984908,-0.23435467,0.056780815,-0.29525864,-0.31910977,0.37838942,0.02664328,0.41972762,-0.21127288,0.4116496
317,-0.20828968,0.53561,-0.60193086,0.37304246,0.36895022,-0.3685577,-0.0885344,-0.2858474,0.08320643,-0.19767436,-0.2784459,-0.03950415,0.16243681,0.41436484,0.3711212,0.06342322
1683,0.05874407,-0.062568456,0.14019291,-0.18289468,-0.034271535,0.1876632,0.38267535,-0.2748985,-0.24255344,-0.31069496,-0.26570776,-0.11407411,-0.07991885,-0.3373176,0.18027827,0.5438863
1697,0.18498103,-0.11590942,0.32134607,0.19107604,-0.45848712,0.08082222,0.20674725,-0.026502013,-0.4461293,-0.11449744,-0.13632073,-0.11445205,-0.07048635,-0.35287845,-0.13885377,0.19061454
303,0.23274958,0.27810636,-0.19871035,0.0134844575,0.04409934,-0.18417719,-0.016436106,-0.30949768,0.0506916,-0.3324773,-0.09905329,0.2536147,0.026669107,0.6664974,0.13495535,0.14431645
854,0.17578694,-0.2272497,-0.080306806,0.25875962,-0.21933292,-0.27246892,0.14233081,-0.19777831,0.10171742,0.039524373,-0.64526886,0.51299196,0.28967854,0.24878868,0.22081344,0.02937997
1318,0.30063263,0.13232239,0.382279,0.2965869,-0.24577269,-0.23590152,-0.065332964,-0.54526263,-0.50473785,-0.17785856,-0.22436756,-0.32685313,-0.031244975,-0.21378735,-0.3091254,0.10407416
698,0.11309067,-0.2194927,0.04445686,0.50237226,-0.27245536,-0.28026584,-0.13406958,0.020636356,0.1947711,-0.04992968,-0.33580038,0.1496987,-0.13559557,-0.02734375,0.10700233,-0.21973443
1442,-0.5477175,-0.5979934,-0.035085857,-0.21845646,-0.27642915,0.28214362,0.3280589,-0.124459185,0.18314919,-0.115413226,-0.25365415,0.006168899,0.0013345993,-0.044698853,-0.31991628,0.53423595
1324,-0.56795204,-0.4227495,0.30702248,-0.24649772,0.2891365,-0.49262482,-0.39403686,-0.74125004,-0.26385197,0.3410404,0.17943722,-0.4978931,-0.21436939,-0.16420108,-0.14533943,-0.6167905
1330,0.04143063,0.19779402,0.36969483,-0.33143842,0.19711545,0.03260492,-0.19359924,-0.4936425,-0.439703,0.1470932,-0.18896927,-0.4849337,0.2175196,-0.2984985,-0.504685,-0.3741141
1456,0.47972605,-0.054570384,0.13809976,0.28209567,-0.09528827,0.005829149,0.036403336,0.08521102,-0.39770868,0.056174655,-0.34436324,-0.1396313,-0.34618276,-0.56202406,-0.3215431,0.4045913
129,-0.4828666,-0.32607657,0.069414236,0.35839522,-0.49069518,-0.3594949,-0.4841293,-0.26340145,-0.3051604,0.13790022,0.06391139,0.3110204,0.61926156,0.25663877,0.63403106,0.051123433
897,-0.17822127,-0.20351067,-0.20346263,0.58442533,-0.037475944,-0.15366223,0.022964913,-0.586253,0.0595843,0.07293105,-0.17963113,0.6701515,0.6950769,-0.72824985,0.13626948,-0.5282359
1481,0.048209354,-0.020909967,0.2360045,0.2923036,-0.295409,0.049976327,0.19583482,0.012799607,-0.4214249,-0.15495326,-0.28073582,-0.10604012,0.072682746,-0.3372131,-0.044074476,0.16039963
115,-0.16160983,0.5306591,0.33208358,-0.20368181,0.037982322,0.0059642084,-0.025930265,-0.3744741,0.6000672,-0.5212266,-0.4545409,0.23590769,-0.2985562,0.5195404,0.42394927,-0.19747294
673,0.34868678,0.3101228,0.09379016,-0.37614682,-0.054423075,-0.5236737,-0.0070915674,-0.42194366,-0.11130903,0.068446636,-0.5637751,0.7042168,0.47889546,0.43767637,-0.06164201,-0.39169046
667,0.0065499353,-0.4025647,-0.13017693,0.13040574,-0.08027498,-0.12928623,-0.097301885,-0.16818298,-0.10417841,-0.08310966,-0.24282645,0.10821231,-0.0726395,-0.21331365,-0.04726452,0.11104234
101,0.1996241,-0.76592565,-0.53555876,0.47180873,-0.3133378,-0.22778767,0.18768087,-0.52742577,0.28309906,0.2668392,-0.39094263,0.6312014,0.051349156,0.06831168,0.16919005,-0.4593912
1495,0.16573495,0.049990065,-0.090215094,-0.23366146,-0.42592198,-0.026553907,0.15370801,-0.26854756,0.10777433,-0.34624076,-0.23476416,0.047495186,-0.28322276,-0.33441237,0.03182977,0.12761733
2003,-0.19357844,-0.018835958,-0.09789453,0.26169375,0.0041034087,-0.121539615,-0.0074222866,-0.09264244,0.07525945,-0.15100934,0.17873506,0.5233616,-0.0022331513,0.24511114,0.10352264,0.34687415
1278,-0.11232426,-0.12125186,0.17097843,0.044118878,-0.06839854,0.053103395,0.08985007,-0.15569161,-0.3458419,-0.2580129,-0.17072019,0.012479759,-0.034423444,0.058327768,-0.08213099,-0.20166518
934,0.42227507,0.38154674,0.15730628,0.22688942,0.36169234,-0.32467622,-0.3783828,-0.33856463,0.24107721,0.07690258,-0.15272938,0.24434134,0.37118214,0.10400736,0.22073406,0.08082249
2017,-0.20676659,0.005175131,-0.024053374,0.20474613,-0.02833812,-0.23619194,0.2709533,-0.040365215,-0.31732517,-0.48306906,-0.383446,0.12724485,-0.33323404,-0.05743374,-0.21077724,0.11137785
1536,0.26524395,-0.29348734,-0.21578263,-0.17178804,0.24644667,0.64592993,-0.13981105,0.012912084,-0.33794647,-0.4231265,-0.5580773,0.07546281,0.55292034,-0.7984842,-0.8176259,0.088489756
1250,-0.24877043,0.47491714,0.0016763791,-0.42893624,0.27438578,-0.23707585,0.52046347,-0.30759558,-0.50452626,-0.58074033,-0.13990362,-0.71431637,-0.35834894,0.4946963,0.57014847,0.059797216
1244,-0.07067222,0.12930351,0.33230343,0.26528564,-0.29020995,-0.10796677,0.1193121,-0.1267692,-0.5244793,-0.22197847,-0.08726797,-0.46958193,0.15470792,-0.3947106,-0.03785588,0.12277963
908,0.52041876,-0.033307575,-0.059157107,0.6469431,-0.27069277,-0.2718494,-0.20185421,-0.39800403,-0.11608997,-0.029603964,-0.42216092,0.29487777,0.45354652,0.1945761,0.16786094,-0.22945113
1522,0.09562731,-0.16325845,0.21153176,-0.52083266,0.29250064,0.24016976,0.41474962,-0.70698714,-0.27965558,0.23737974,-0.59143347,-0.43764988,0.23615044,-0.2200993,-0.37914652,-0.39272803
